TransVit -> Gris
15:03:00 100000 100000
15:03:00 100000 100000
15:03:01 100000 100000
15:03:01 100000 100000
15:03:02 100000 100000
15:03:02 100000 100000
15:03:03 100000 100000
15:03:03 100000 100000
15:03:04 100000 100000
15:03:04 100000 100000
15:03:05 100000 100000
15:03:05 100000 100000
15:03:06 100000 100000
15:03:06 100000 100000
15:03:07 100000 100000
15:03:07 100000 100000
15:03:08 100000 100000
15:03:08 100000 100000
15:03:09 100000 100000
15:03:09 100000 100000
15:03:10 100000 100000
15:03:10 100000 100000
15:03:11 100000 100000
15:03:11 100000 100000
15:03:12 100000 100000
15:03:12 100000 100000
15:03:13 100000 100000
15:03:13 100000 100000
15:03:14 100000 100000
15:03:14 100000 100000
15:03:15 100000 100000
15:03:15 100000 100000
15:03:16 100000 100000
15:03:16 100000 100000
15:03:17 100000 100000
15:03:17 100000 100000
15:03:18 100000 100000
15:03:18 100000 100000
15:03:19 100000 100000
15:03:19 100000 100000
15:03:20 100000 100000
15:03:20 100000 100000
15:03:21 100000 100000
15:03:21 100000 100000
15:03:22 100000 100000
15:03:22 100000 100000
15:03:23 100000 100000
15:03:23 100000 100000
15:03:24 100000 100000
15:03:24 100000 100000
15:03:28 100000 100000
15:03:28 72631 0
15:03:29 0 0
15:03:29 0 0
15:03:30 0 0
15:03:30 0 0
15:03:31 0 0
15:03:31 0 0
15:03:32 0 0
15:03:32 0 0
15:03:33 0 0
15:03:33 0 0
15:03:34 0 0
15:03:34 0 0
15:03:35 0 0
15:03:35 0 0
15:03:36 0 0
15:03:36 0 0
15:03:37 0 0
15:03:37 0 0
15:03:38 0 0
15:03:38 0 0
15:03:39 0 0
15:03:39 0 0
15:03:40 0 0
15:03:40 0 0
15:03:41 0 0
15:03:41 0 0
15:03:42 0 0
15:03:42 0 0
15:03:43 0 0
15:03:43 0 0
15:03:44 0 0
15:03:44 0 0
15:03:45 0 0
15:03:45 0 0
15:03:46 0 0
15:03:46 0 0
15:03:47 0 0
15:03:47 0 0
15:03:48 0 0
15:03:48 0 0
15:03:49 0 0
15:03:49 0 0
15:03:50 0 0
15:03:50 0 0
15:03:51 0 0
15:03:51 0 0
15:03:52 0 0
15:03:52 0 0
15:03:53 0 0
15:03:53 0 0
15:03:54 0 0
15:03:54 0 0
15:03:55 0 0
15:03:55 0 0
15:03:56 0 0
15:03:56 0 0
15:03:57 0 0
15:03:57 0 0
15:03:58 0 0
15:03:58 0 0
15:03:59 0 0
15:03:59 0 0
15:04:00 0 0
15:04:00 0 0
15:04:01 0 0
15:04:01 0 0
15:04:02 0 0
15:04:02 0 0
15:04:03 0 0
15:04:03 0 0
15:04:04 0 0
15:04:04 0 0
15:04:05 0 0
15:04:05 0 0
15:04:06 0 0
15:04:06 0 0
15:04:07 0 0
15:04:07 0 0
15:04:08 0 0
15:04:08 0 0
15:04:09 0 0
15:04:09 0 0
15:04:10 0 0
15:04:10 0 0
15:04:11 0 0
15:04:11 0 0
15:04:12 0 0
15:04:12 0 0
15:04:13 0 0
15:04:13 0 0
15:04:14 0 0
15:04:14 0 0
15:04:15 0 0
15:04:15 0 0
15:04:16 0 0
15:04:16 0 0
15:04:17 0 0
15:04:17 0 0
15:04:18 0 0
15:04:18 0 0
15:04:19 0 0
15:04:19 0 0
15:04:20 0 0
15:04:20 0 0
15:04:21 0 0
15:04:21 0 0
15:04:22 0 0
15:04:22 0 0
15:04:23 0 0
15:04:23 0 0
15:04:24 0 0
15:04:24 0 0
15:04:25 0 0
15:04:25 0 0
15:04:26 0 0
15:04:26 0 0
15:04:27 0 0
15:04:27 0 0
15:04:28 0 0
15:04:28 0 0
15:04:29 0 0
15:04:29 0 0
15:04:30 0 0
15:04:30 0 0
15:04:31 0 0
15:04:31 0 0
15:04:32 0 0
15:04:32 0 0
15:04:33 0 0
15:04:33 0 0
15:04:34 0 0
15:04:34 0 0
15:04:35 0 0
15:04:35 0 0
15:04:36 0 0
15:04:36 0 0
15:04:37 0 0
15:04:37 0 0
15:04:38 0 0
15:04:38 0 0
15:04:39 0 0
15:04:39 0 0
15:04:40 0 0
15:04:40 0 0
15:04:41 0 0
15:04:41 0 0
15:04:42 0 0
15:04:42 0 0
15:04:43 0 0
15:04:43 0 0
15:04:44 0 0
15:04:44 0 0
15:04:45 0 0
15:04:45 0 0
15:04:46 0 0
15:04:46 0 0
15:04:47 0 0
15:04:47 0 0
15:04:48 0 0
15:04:48 0 0
15:04:49 0 0
15:04:49 0 0
15:04:50 0 0
15:04:50 0 0
15:04:51 0 0
15:04:51 0 0
15:04:52 0 0
15:04:52 0 0
15:04:53 0 0
15:04:53 0 0
15:04:54 0 0
15:04:54 0 0
15:04:55 0 0
15:04:55 0 0
15:04:56 0 0
15:04:56 0 0
15:04:57 0 0
15:04:57 0 0
15:04:58 0 0
15:04:58 0 0
15:04:59 0 0
15:04:59 0 0
15:05:00 0 0
15:05:00 0 0
15:05:01 0 0
15:05:01 0 0
15:05:02 0 0
15:05:02 0 0
15:05:03 0 0
15:05:03 0 0
15:05:04 0 0
15:05:04 0 0
15:05:05 0 0
15:05:05 0 0
15:05:06 0 0
15:05:06 0 0
15:05:07 0 0
15:05:07 0 0
15:05:08 0 0
15:05:08 0 0
15:05:09 0 0
15:05:09 0 0
15:05:10 0 0
15:05:10 0 0
15:05:11 0 0
15:05:11 0 0
15:05:12 0 0
15:05:12 0 0
15:05:13 0 0
15:05:13 0 0
15:05:14 0 0
15:05:14 0 0
15:05:15 0 0
15:05:15 0 0
15:05:16 0 0
15:05:16 0 0
15:05:17 0 0
15:05:17 0 0
15:05:18 0 0
15:05:18 0 0
15:05:19 0 0
15:05:19 0 0
15:05:20 0 0
15:05:20 0 0
15:05:21 0 0
15:05:21 0 0
15:05:22 0 0
15:05:22 0 0
15:05:23 0 0
15:05:23 0 0
15:05:24 0 0
15:05:24 0 0
15:05:25 0 0
15:05:25 0 0
15:05:26 0 0
15:05:26 0 0
15:05:27 0 0
15:05:27 0 0
15:05:28 0 0
15:05:28 0 0
15:05:29 0 0
15:05:29 0 0
15:05:30 0 0
15:05:30 0 0
15:05:31 0 0
15:05:31 0 0
15:05:32 0 0
15:05:32 0 0
15:05:33 0 0
15:05:33 0 0
15:05:34 0 0
15:05:34 0 0
15:05:35 0 0
15:05:35 0 0
15:05:36 0 0
15:05:36 0 0
15:05:37 0 0
15:05:37 0 0
15:05:38 0 0
15:05:38 0 0
15:05:39 0 0
15:05:39 0 0
15:05:40 0 0
15:05:40 0 0
15:05:41 0 0
15:05:41 0 0
